# L-10 Launch (Up to date)
# 1076 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (23.0 m/s).
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position upwind (m),Position parallel to wind (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
175.5,441.65,-22.315,0.015638,22.341,0.399,-500.87,11.463,501,178.69,5.3158,0.3987,45,-0.0063702,9.8048,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065979,5146693,0,264.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024384,NaN,NaN,NaN,NaN,4.6141,12.057,960.14,338.61,0.5,2.3317
176,430.5,-22.309,0.01241,22.317,0.12525,-503.54,11.463,503.67,178.7,5.3781,0.12464,45,-0.0064042,9.8048,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065899,5145796,0,264.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024282,NaN,NaN,NaN,NaN,5.6044,12.129,961.45,338.65,0.5,2.3319
176.5,419.34,-22.3,0.017071,22.309,0.052448,-506.22,11.462,506.35,178.7,5.3533,0.049592,45,-0.0064383,9.8049,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065867,5148649,0,264.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024305,NaN,NaN,NaN,NaN,5.2707,12.202,962.76,338.69,0.5,2.332
177,408.2,-22.28,0.040643,22.346,0.63378,-508.98,11.461,509.11,178.71,5.6696,0.63247,45,-0.0064734,9.8049,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065969,5161961,0,265.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024285,NaN,NaN,NaN,NaN,6.7912,12.274,964.07,338.74,0.5,2.3322
177.5,397.06,-22.266,0.027983,22.313,0.53916,-511.88,11.461,512.01,178.72,5.9388,0.53844,45,-0.0065103,9.8049,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065864,5158988,0,265.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024417,NaN,NaN,NaN,NaN,6.8949,12.347,965.38,338.78,0.5,2.3324
178,385.93,-22.256,0.019709,22.284,0.40239,-514.8,11.46,514.93,178.72,5.7379,0.4019,45,-0.0065474,9.805,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065769,5156853,0,264.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002454,NaN,NaN,NaN,NaN,5.0331,12.419,966.68,338.82,0.5,2.3325
178.5,374.81,-22.249,0.01398,22.257,0.089098,-517.66,11.459,517.78,178.73,5.6939,0.087994,45,-0.0065837,9.805,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065679,5155122,0,264.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024428,NaN,NaN,NaN,NaN,5.5436,12.491,967.99,338.87,0.5,2.3327
179,363.69,-22.238,0.020936,22.255,0.23763,-520.47,11.459,520.6,178.74,5.5755,0.2367,45,-0.0066196,9.805,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065666,5159379,0,264.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00244,NaN,NaN,NaN,NaN,5.1631,12.564,969.29,338.91,0.5,2.3328
179.5,352.57,-22.227,0.02321,22.247,0.26613,-523.3,11.458,523.42,178.75,5.7081,0.26511,45,-0.0066555,9.8051,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065633,5161992,0,264.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024331,NaN,NaN,NaN,NaN,6.1806,12.636,970.6,338.96,0.5,2.333
180,341.46,-22.217,0.020005,22.227,0.022559,-526.15,11.457,526.27,178.75,5.7028,0.010426,45,-0.0066917,9.8051,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065566,5161978,0,264.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024385,NaN,NaN,NaN,NaN,5.6897,12.708,971.9,339,0.5,2.3332
180.5,330.35,-22.205,0.023338,22.22,0.17746,-528.98,11.457,529.1,178.76,5.6149,0.17591,45,-0.0067277,9.8051,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065538,5165038,0,264.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024373,NaN,NaN,NaN,NaN,5.3104,12.781,973.2,339.04,0.5,2.3333
181,319.25,-22.194,0.022927,22.207,0.12744,-531.8,11.456,531.92,178.77,5.6776,0.12536,45,-0.0067636,9.8052,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.06549,5166525,0,264.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024318,NaN,NaN,NaN,NaN,5.9033,12.853,974.51,339.09,0.5,2.3416
181.5,308.16,-22.176,0.035713,22.223,0.50823,-534.7,11.455,534.83,178.77,5.9311,0.50697,45,-0.0068005,9.8052,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.06553,5174898,0,265.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024338,NaN,NaN,NaN,NaN,6.8261,12.925,975.81,339.13,0.5,2.3419
182,297.08,-22.165,0.022208,22.187,0.30756,-537.71,11.455,537.83,178.78,6.0844,0.30676,45,-0.0068387,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065414,5170928,0,264.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024449,NaN,NaN,NaN,NaN,6.6285,12.997,977.11,339.18,0.5,2.342
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=182 seconds
182.5,286,-22.155,0.019721,22.168,0.17829,-540.77,11.454,540.89,178.79,6.173,0.1772,45,-0.0068777,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.065351,5171186,0,264.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024518,NaN,NaN,NaN,NaN,6.4894,13.069,978.41,339.22,0.5,2.3422
182.51,285.9,-21.655,109.3,22.177,109.44,-540.8,11.454,540.92,178.79,6.1977,5.3882,45,-0.0068781,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.06537,5177847,0,3212.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024556,NaN,NaN,NaN,NaN,7.1757,13.141,979.71,339.26,0.0045689,2.3424
182.51,285.79,-21.156,103.99,21.677,104.11,-540.83,11.454,540.95,178.79,6.2219,5.048,45,-0.0068785,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.063894,5060975,0,3069.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024091,NaN,NaN,NaN,NaN,7.1587,13.142,979.72,339.26,0.0048025,2.3426
182.52,285.69,-20.657,98.799,21.176,98.912,-540.86,11.454,540.98,178.79,6.2457,4.7153,45,-0.0068789,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.062418,4944096,0,2929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023628,NaN,NaN,NaN,NaN,7.1409,13.142,979.73,339.26,0.005055,2.3427
182.52,285.58,-20.157,93.729,20.675,93.832,-540.89,11.454,541.01,178.79,6.2691,4.3902,45,-0.0068793,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.060941,4827211,0,2792.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023167,NaN,NaN,NaN,NaN,7.1221,13.143,979.74,339.26,0.0053287,2.3428
182.53,285.47,-19.658,88.779,20.174,88.873,-540.93,11.454,541.05,178.79,6.292,4.0726,45,-0.0068797,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.059465,4710320,0,2658.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022708,NaN,NaN,NaN,NaN,7.1023,13.144,979.76,339.26,0.005626,2.3429
182.53,285.35,-19.158,83.951,19.673,84.035,-540.97,11.454,541.09,178.79,6.3144,3.7625,45,-0.0068802,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.057989,4593423,0,2528.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022251,NaN,NaN,NaN,NaN,7.0813,13.144,979.77,339.26,0.0059499,2.3431
182.54,285.23,-18.659,79.243,19.173,79.319,-541.01,11.454,541.13,178.79,6.3362,3.4599,45,-0.0068807,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.056512,4476520,0,2401.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021797,NaN,NaN,NaN,NaN,7.0592,13.145,979.78,339.26,0.0063037,2.3432
182.55,285.11,-18.159,74.657,18.672,74.724,-541.05,11.454,541.17,178.79,6.3574,3.1648,45,-0.0068812,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.055036,4359611,0,2277.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021345,NaN,NaN,NaN,NaN,7.0358,13.146,979.8,339.27,0.0066913,2.3433
182.55,284.98,-17.659,70.191,18.171,70.25,-541.09,11.454,541.22,178.79,6.3779,2.877,45,-0.0068818,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.053559,4242698,0,2156.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020895,NaN,NaN,NaN,NaN,7.0109,13.147,979.81,339.27,0.0071174,2.3434
182.56,284.85,-17.16,65.853,17.671,65.912,-541.14,11.454,541.26,178.79,6.399,2.7855,45,-0.0068824,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.052087,4126145,0,2039.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020448,NaN,NaN,NaN,NaN,7.0285,13.148,979.83,339.27,0.0075858,2.3435
182.57,284.71,-16.661,61.653,17.176,61.73,-541.19,11.454,541.32,178.79,6.424,3.0882,45,-0.0068831,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.050627,4010492,0,1927.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020005,NaN,NaN,NaN,NaN,7.1411,13.148,979.84,339.27,0.0080998,2.3437
182.58,284.57,-16.161,57.577,16.682,57.676,-541.25,11.454,541.37,178.79,6.4534,3.3843,45,-0.0068838,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.049169,3895098,0,1817.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019569,NaN,NaN,NaN,NaN,7.2613,13.149,979.86,339.27,0.008669,2.3438
182.59,284.42,-15.663,53.627,16.189,53.753,-541.31,11.454,541.43,178.79,6.4875,3.6741,45,-0.0068846,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.047716,3.78e6,0,1712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001914,NaN,NaN,NaN,NaN,7.3899,13.15,979.87,339.27,0.0093018,2.3439
182.6,284.27,-15.164,49.804,15.697,49.961,-541.38,11.454,541.5,178.79,6.5272,3.9579,45,-0.0068854,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.046268,3665310,0,1609.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018719,NaN,NaN,NaN,NaN,7.5279,13.151,979.89,339.27,0.010008,2.3441
182.61,284.11,-14.666,46.109,15.208,46.303,-541.45,11.454,541.57,178.79,6.5729,4.2361,45,-0.0068863,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.044825,3551065,0,1510.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018307,NaN,NaN,NaN,NaN,7.6765,13.152,979.91,339.27,0.010798,2.3442
182.62,283.94,-14.169,42.508,14.711,42.705,-541.52,11.454,541.64,178.79,6.6209,4.0971,45,-0.0068873,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.043361,3435185,0,1413.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017906,NaN,NaN,NaN,NaN,7.722,13.153,979.93,339.27,0.011708,2.3443
182.63,283.76,-13.671,39.01,14.21,39.187,-541.61,11.454,541.73,178.79,6.6683,3.7137,45,-0.0068884,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.041883,3318087,0,1319.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017513,NaN,NaN,NaN,NaN,7.6992,13.154,979.95,339.27,0.012759,2.3444
182.65,283.57,-13.173,35.633,13.708,35.79,-541.7,11.454,541.82,178.79,6.715,3.3425,45,-0.0068896,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.040404,3200967,0,1227.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017126,NaN,NaN,NaN,NaN,7.6743,13.156,979.97,339.27,0.013971,2.3445
182.66,283.37,-12.675,32.376,13.206,32.514,-541.81,11.454,541.93,178.79,6.7608,2.9836,45,-0.0068909,9.8053,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.038924,3083825,0,1139.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016746,NaN,NaN,NaN,NaN,7.6471,13.157,979.99,339.27,0.015378,2.3447
